,building_id,manager_id,display_address,street_address
8031,4954,2662,9122,22575
8032,4034,1833,12112,18072
8033,450,2060,10363,250
8034,1403,1698,8473,8583
8035,3777,84,6958,22684
8036,1,1432,13064,19876
8037,3797,3004,10027,9875
8038,2188,1916,32,15060
8039,2448,2712,32,7421
8040,1,994,10703,23361
8041,6334,1444,13344,3011
8042,0,2387,6139,21485
8043,2812,1875,10371,10463
8044,1,1670,7729,420
8045,3010,898,10431,10962
8046,2748,574,8503,11112
8047,1,1142,11023,22363
8048,616,401,13296,3408
8049,1,2224,9031,13451
8050,2429,2757,9157,10940
8051,4894,332,32,9377
8052,1,175,12954,11863
8053,1,2732,7525,23030
8054,1,707,13541,22396
8055,1,2898,13502,12439
8056,3830,2366,7179,13318
8057,2893,732,9296,15117
8058,4450,588,12862,14451
8059,0,406,5783,20576
8060,705,2707,12862,16764
8061,4099,308,11072,22246
8062,1,3030,13110,17908
8063,114,2939,8621,11388
8064,5079,1176,32,9201
8065,4243,3113,12862,20624
8066,6186,1134,9326,11237
8067,1,132,12071,13946
8068,0,598,32,19507
8069,1,1321,9306,7428
8070,3254,1279,12902,5943
8071,3252,455,11005,14710
8072,616,3004,12298,3380
8073,4490,1363,8144,10998
8074,3808,1318,5382,19317
8075,2625,872,9238,14119
8076,1363,3295,12552,440
8077,1,115,13411,1307
8078,986,665,4183,3087
8079,0,1757,6267,21781
8080,6008,2766,9312,3527
8081,1,3189,9317,2053
8082,5356,766,13257,14288
8083,3815,3004,12221,17833
8084,399,217,7805,9109
8085,2545,2236,13524,15986
8086,3596,401,9066,8592
8087,3077,517,12274,13514
8088,5152,661,12895,21831
8089,0,2866,5844,20714
8090,2372,578,11415,7448
8091,6330,2830,10541,11479
8092,1351,487,11083,6719
8093,5974,399,8123,11369
8094,1056,3309,8571,15906
8095,2548,254,10517,20706
8096,1620,1672,9033,4635
8097,1264,803,13411,20629
8098,3519,1964,8621,1223
8099,1,454,7148,10325
8100,0,2464,7411,15127
8101,5226,2364,12895,10792
8102,5322,3004,12244,19767
8103,1711,1899,11178,316
8104,4618,2023,12860,140
8105,4776,2662,9312,16297
8106,517,146,2082,6879
8107,202,2271,5457,1705
8108,4894,1586,11511,9376
8109,1,1457,7389,14506
8110,2916,1980,7828,16236
8111,2683,588,7104,17512
8112,2198,2281,7697,857
8113,6277,2497,9381,6296
8114,6154,2281,8228,15532
8115,1752,701,13672,1067
8116,1,10,12086,19809
8117,6183,30,13523,19017
8118,1,2961,9157,2740
8119,1,2439,7048,7197
8120,1,1614,10891,16802
8121,5877,3004,9471,17932
8122,705,1142,12862,16764
8123,4332,834,9396,13649
8124,1,286,9186,12487
8125,2682,317,9601,20275
8126,4829,217,7938,1821
8127,613,992,6141,21489
8128,1470,2379,13263,13975
8129,6495,225,11178,3930
8130,1,994,10678,22978
8131,0,253,3407,11896
8132,6062,3207,12407,19712
8133,1605,1758,9306,7514
8134,2419,3295,13344,14294
8135,3685,2278,10651,20587
8136,2209,241,8521,7398
8137,6563,869,12417,16846
8138,0,3004,5740,20432
8139,6474,2153,11302,22657
8140,0,1386,9127,13143
8141,406,2271,10771,6145
8142,4803,1128,7682,564
8143,4118,2672,12416,2998
8144,6319,2039,8453,4744
8145,715,3004,9300,11952
8146,3931,3004,9269,18492
8147,1,973,1717,5441
8148,216,2767,13318,11275
8149,229,763,13257,17605
8150,6480,2152,32,11589
8151,1330,290,9362,9848
8152,2909,2050,9190,13571
8153,4756,582,7137,21062
8154,6061,3077,8084,11381
8155,1,3004,7638,10086
8156,0,2039,6964,3077
8157,4241,980,12274,11256
8158,1,2989,10443,1439
8159,5391,1282,32,1293
8160,2497,1116,32,10135
8161,837,2281,12475,5385
8162,1,1723,13266,12879
8163,3007,2728,1784,4401
8164,1,2348,6964,22689
8165,2878,51,7091,116
8166,1,3319,9163,10941
8167,1,3004,6439,22069
8168,1,2904,9150,13569
8169,4660,3004,32,9993
8170,2052,1102,9369,15322
8171,6235,1228,9722,11474
8172,0,1386,9127,12713
8173,737,2610,2131,7094
8174,1,506,10209,1029
8175,749,129,8232,12657
8176,1,1495,2460,8547
8177,1,1103,1776,9617
8178,3250,464,5461,22946
8179,1531,1727,7634,13323
8180,4490,3065,9115,11021
8181,2074,225,8210,13240
8182,632,1386,13590,10618
8183,1,874,9306,8857
8184,6565,2447,6847,18396
8185,5419,332,12959,1915
8186,3040,895,7486,3239
8187,444,864,9488,8307
8188,1,531,32,22997
8189,1830,439,11162,5757
8190,1,1577,11127,21448
8191,2686,2766,9317,12845
8192,1,1116,12950,5390
8193,1710,818,8134,8470
8194,4761,2662,32,4198
8195,82,405,32,3723
8196,6534,1872,8093,3309
8197,4169,0,8381,5829
8198,1601,2945,9803,22359
8199,4271,1363,7924,6650
8200,2306,2923,12895,19672
8201,1884,2610,10820,5446
8202,935,2506,12104,5098
8203,1,649,13451,3416
8204,3436,937,13551,884
8205,925,2712,9157,2740
8206,4448,1128,8428,17633
8207,1,2675,13239,15061
8208,111,3004,8939,12670
8209,0,287,11782,7641
8210,5782,3028,8592,16497
8211,5028,924,11824,8941
8212,2115,2766,9343,8029
8213,1546,2281,7199,4010
8214,6336,745,11560,14501
8215,1,1491,9725,5637
8216,743,1755,12351,9183
8217,4082,2271,6954,4616
8218,713,561,9183,15113
8219,3129,2338,11576,77
8220,1209,3004,7863,2941
8221,1,1024,11178,8664
8222,1,2604,10000,3206
8223,3398,332,10357,6564
8224,3609,1629,9103,3346
8225,705,3015,12862,16764
8226,1284,1717,1483,4754
8227,1292,2758,8312,15991
8228,930,3004,9343,16207
8229,5028,2728,11823,8940
8230,6009,1788,8040,10879
8231,5723,292,13639,1060
8232,5882,239,7053,7198
8233,1922,640,9377,13694
8234,1,2563,13411,1432
8235,4845,665,7708,12567
8236,2281,1328,1774,5552
8237,4894,139,11504,9374
8238,4465,1924,11369,21953
8239,1444,1630,8520,2050
8240,1910,750,8187,9489
8241,1345,2935,9396,15721
8242,1345,526,9396,15721
8243,1194,3065,13271,18532
8244,5391,1282,32,1293
8245,170,299,10051,1520
8246,2830,2222,12557,9390
8247,1,1752,13344,14294
8248,4748,3004,12286,2352
8249,3142,1176,9139,16094
8250,0,2307,11065,21749
8251,1,3076,7479,21313
8252,1,1085,32,11392
8253,1,531,12895,23680
8254,1,1459,11064,4046
8255,1710,2822,8153,8472
8256,1295,735,11173,21072
8257,138,494,12048,10781
8258,3286,2400,13303,18083
8259,6320,3065,9056,15107
8260,5740,3225,8432,12058
8261,3254,2422,12903,5944
8262,4471,2939,12351,16548
8263,4114,1924,11124,20453
8264,5989,3190,5614,20119
8265,0,2368,11166,5669
8266,719,73,10651,8736
8267,4813,1708,32,22383
8268,4882,3309,8519,7731
8269,5031,3283,32,11830
8270,3828,3004,13541,6587
8271,5641,566,12221,16951
8272,3639,2039,9283,5417
8273,1,1478,8943,5853
8274,1,1723,12906,5745
8275,548,1448,7055,6333
8276,4490,1344,9115,11021
8277,3835,924,10541,10469
8278,3942,749,13263,15062
8279,436,1142,13541,94
8280,4610,2342,10899,22921
8281,6360,687,6461,19244
8282,498,1921,13481,11685
8283,1158,217,7084,15791
8284,3596,1872,8053,8568
8285,1,1504,9335,18234
8286,5069,2048,9296,1021
8287,2916,2152,7828,16236
8288,2500,1355,12174,18466
8289,476,2039,12900,10203
8290,3727,1619,10575,17553
8291,2702,2226,5150,18438
8292,5602,3004,12137,8520
8293,3040,2337,7486,3239
8294,1410,1737,9011,14835
8295,0,898,10346,1408
8296,3252,2166,11005,14710
8297,1,3004,32,9353
8298,4588,1567,9095,21530
8299,3156,2358,7766,10319
8300,5129,2610,8660,1674
8301,4505,1873,8488,5838
8302,348,2892,8515,12995
8303,259,898,7919,11920
8304,2133,173,12191,1909
8305,3225,561,32,9506
8306,5178,830,12338,15300
8307,1031,2106,5898,10058
8308,1934,2745,12531,12613
8309,2289,1297,9376,12252
8310,1178,2449,7456,118
8311,1,2321,10438,5420
8312,6183,2915,13524,19018
8313,906,2607,10814,5313
8314,1,2021,7466,3194
8315,2750,3126,13203,10261
8316,1,1905,32,20250
8317,85,687,10908,21037
8318,2878,1444,7091,116
8319,5538,2589,32,19050
8320,1227,2742,9568,2115
8321,4884,1915,32,12488
8322,6369,2601,6639,11788
8323,0,439,763,2263
8324,2359,1212,11834,179
8325,1,2106,10969,1316
8326,1,1975,13383,3173
8327,1609,1442,32,1634
8328,4929,444,9056,13455
8329,970,2870,7525,21628
8330,2625,2398,9238,14119
8331,2953,3038,7638,10461
8332,2912,2050,10310,1734
8333,3227,1794,12993,15058
8334,0,0,5384,19322
8335,6062,1051,12413,19716
8336,1,90,6971,24
8337,1,2622,6228,9277
8338,5162,2337,9725,5637
8339,1541,1629,9254,20856
8340,1329,714,8235,13247
8341,1486,3065,12248,20425
8342,2187,2497,9326,8928
8343,1,531,12862,23672
8344,4951,595,4939,22710
8345,616,84,13296,3408
8346,1,2407,7091,22987
8347,1,2474,9142,13263
8348,4094,2640,8548,6037
8349,1671,1748,6085,21338
8350,1,2112,4555,16410
8351,4093,2721,11346,5897
8352,1432,1277,8299,9144
8353,5939,3120,1130,3434
8354,6058,651,8135,2657
8355,1,233,13502,12439
8356,4132,3065,9049,5859
8357,1,1495,1041,3173
8358,90,740,7324,22306
8359,5299,2265,11178,4792
8360,850,524,8575,4351
8361,6155,2050,6964,17130
8362,1003,3004,12047,14353
8363,30,1873,10905,19574
8364,2664,2743,13296,10206
8365,3237,1242,1545,4955
8366,1180,2882,8575,2733
8367,4086,568,9031,13451
8368,4950,1050,9047,8179
8369,1,1203,13607,22746
8370,570,602,8210,13406
8371,3007,1218,3074,4403
8372,1,3173,13156,21063
8373,1,1203,11541,8208
8374,4578,1298,13380,3015
8375,3021,1211,12034,20955
8376,4588,1567,9095,21530
8377,4732,434,7567,1887
8378,1,3004,7401,479
8379,4246,622,10372,12256
8380,1448,1176,8943,5853
8381,1,3212,7838,15446
8382,5634,468,8414,15772
8383,1,1533,6542,22269
8384,1,1661,7525,21640
8385,4490,1344,9115,11021
8386,1,1264,7442,21442
8387,1922,1051,8640,13682
8388,2954,2610,497,1389
8389,6380,2212,8431,16572
8390,1965,94,12504,4065
8391,4998,1781,7801,12099
8392,2649,1217,8081,2493
8393,2119,1176,9147,15011
8394,2478,1697,9056,4417
8395,0,289,8898,20609
8396,5501,1929,12637,20923
8397,1507,444,13666,4512
8398,5883,750,8019,3576
8399,6130,2662,32,3469
8400,1,1723,12906,5745
8401,1,715,13330,16363
8402,1,1614,10988,16468
8403,1330,2743,9362,9848
8404,4434,2058,453,1257
8405,2126,1783,6964,796
8406,0,934,4644,13368
8407,1,1438,11210,6240
8408,4183,2721,7877,3304
8409,1,1085,7577,15412
8410,4500,3000,32,5013
8411,2593,2438,9224,15184
8412,1,1264,9056,1232
8413,4370,1673,10269,14207
8414,3480,1708,11058,15386
8415,705,2161,12862,16764
8416,1222,2048,9269,12411
8417,49,726,9186,11464
8418,1,1824,13137,7178
8419,3077,2506,12280,13518
8420,5641,408,12221,16951
8421,1654,1444,11269,14580
8422,1,2561,13296,10206
8423,1,2562,9087,9498
8424,1319,749,9087,10930
8425,2676,1298,11020,14648
8426,6256,1293,9117,12016
8427,4168,239,9595,14435
8428,125,1277,12437,15053
8429,1,2561,13296,10206
8430,1,2642,13506,7858
8431,6020,2946,10852,10667
8432,1227,15,9568,2115
8433,4976,3083,8628,12816
8434,0,2541,1745,5543
8435,3982,1050,10244,5347
8436,57,818,12649,20930
8437,1,3278,11955,18843
8438,1636,2048,9269,15356
8439,4301,841,9845,20097
8440,4472,1156,13113,6315
8441,1546,234,7199,4010
8442,1,531,12862,23672
8443,1,1906,32,13045
8444,1792,1723,9568,11472
8445,3455,2742,10799,1154
8446,610,1103,8562,15097
8447,3372,2358,7021,2931
8448,0,3004,8872,9054
8449,390,2236,5457,1310
8450,2717,1635,4006,14367
8451,3187,1007,9306,18054
8452,5288,769,8240,15237
8453,6206,871,32,15948
8454,4813,2805,12878,22380
8455,5288,818,8239,15236
8456,971,1904,9175,6926
8457,5707,2095,11178,18323
8458,1120,2049,10369,22272
8459,3580,1926,12903,5944
8460,1240,841,12408,17718
8461,4929,1548,9056,13455
8462,4229,2662,9056,12631
8463,1,3041,9147,15252
8464,2748,2048,9309,11118
8465,0,2136,7578,16157
8466,3979,749,11460,21858
8467,6225,3004,9056,1232
8468,4102,1539,13671,2473
8469,1,283,7990,129
8470,4555,1265,11203,166
8471,3067,43,12244,19871
8472,1,1495,1806,5683
8473,4882,2281,8521,7733
8474,6183,30,13523,19017
8475,2274,2392,7057,3570
8476,5666,2288,8835,13258
8477,4063,1324,8451,1087
8478,5162,138,9574,5632
8479,4001,3004,10319,2928
8480,1,1828,9725,13612
8481,3842,3004,12488,4061
8482,1537,3004,10905,5651
8483,3587,1619,9803,4591
8484,4190,2140,9896,15481
8485,4143,2196,9309,14065
8486,5611,343,9998,3204
8487,1209,3004,8946,2959
8488,1264,2289,12506,20618
8489,2804,1395,8069,6433
8490,5559,1873,13330,16615
8491,955,2836,12361,14525
8492,6244,1737,7848,12975
8493,5910,1254,9396,6561
8494,0,2237,9911,10356
8495,4091,2766,9343,11313
8496,661,1281,8048,12575
8497,1,2571,32,3960
8498,3455,1833,10798,1153
8499,436,907,13538,90
8500,4929,769,8036,13400
8501,1,1203,11157,7774
8502,3815,2678,12226,17837
8503,229,2394,10484,17605
8504,1,691,9276,16332
8505,3828,1444,13541,6587
8506,3010,444,10431,10962
8507,4102,2640,13671,2473
8508,1,164,13152,21154
8509,2159,1477,0,13045
8510,697,2745,8045,4340
8511,1664,1873,13130,19879
8512,4813,811,12895,22384
8513,1246,3004,12530,7315
8514,1632,2234,7925,1502
8515,2989,1497,7442,22638
8516,1,2438,6978,23249
8517,4700,2447,3427,11975
8518,1,2736,13536,23740
8519,6552,539,32,1251
8520,5672,1567,7500,19303
8521,1,1568,4782,15426
8522,1910,2048,32,9502
8523,1765,253,5270,18944
8524,3272,749,9413,12907
8525,3308,1298,9381,5169
8526,2546,1018,5275,18965
8527,1,983,10852,10667
8528,6232,2664,13411,8893
8529,5217,2263,12862,22663
8530,6062,3004,12407,19712
8531,6423,1698,8186,8246
8532,0,3075,8951,6258
8533,1,531,32,22997
8534,3142,763,9139,16094
8535,2297,396,10915,21329
8536,3725,628,1844,5863
8537,4682,1444,10381,21536
8538,1,622,10217,12726
8539,48,557,12560,6081
8540,1,3030,11660,21453
8541,3989,2342,13339,19052
8542,203,980,8592,16267
8543,1898,1873,7057,10460
8544,3955,1212,32,12235
8545,1,368,13266,15307
8546,5870,1134,9020,8845
8547,4872,2590,10209,1029
8548,4509,2218,10998,541
8549,1,55,9150,13078
8550,1,0,4975,17575
8551,1,2675,9803,4591
8552,0,0,32,12190
8553,4568,415,8279,11720
8554,1,1723,12906,5745
8555,3402,2273,9962,7519
8556,4094,2662,9329,6067
8557,3234,1084,10229,17939
8558,4054,1444,11072,6149
8559,2448,2048,32,7421
8560,2207,2058,1101,3354
8561,1,2364,12895,10792
8562,6028,102,13278,19212
8563,3427,1444,4253,15064
8564,82,63,32,3723
8565,807,2293,11138,20520
8566,2354,1298,13364,8049
8567,4563,1873,9633,21720
8568,1,2529,13311,18913
8569,6135,990,332,854
8570,0,3004,3345,11687
8571,4964,1358,13672,4537
8572,5216,1057,9722,9772
8573,2303,405,13239,19005
8574,5437,2064,9806,11673
8575,3343,2212,11930,12033
8576,0,2742,11583,3601
8577,753,1386,10762,6992
8578,5086,3106,12394,15759
8579,5985,2757,9806,20589
8580,934,2103,4326,15421
8581,5313,1444,10051,238
8582,1,1328,1774,5555
8583,5645,1898,13330,16310
8584,1,1723,9031,13451
8585,3815,444,13263,17852
8586,1,2441,8917,15163
8587,5173,1156,10911,20910
8588,705,588,12862,16764
8589,1,612,10916,21330
8590,4076,3004,9087,9498
8591,3137,1134,9110,12836
8592,1,2529,32,12597
8593,1,882,7028,16219
8594,2750,2836,12076,10252
8595,2637,735,11494,13658
8596,0,2271,8377,5075
8597,5802,308,12538,9548
8598,5057,1733,13130,16661
8599,3713,3295,8193,13799
8600,1,0,13278,23716
8601,3989,436,13339,19052
8602,3926,2836,7701,10327
8603,1,1723,9110,12836
8604,6070,1434,1194,3655
8605,2722,2013,32,5958
8606,1,278,32,18259
8607,1,3319,9309,14065
8608,4121,1212,12506,17266
8609,4840,1002,5977,835
8610,4279,1708,534,10448
8611,4449,1313,7055,15369
8612,1744,2559,7410,10735
8613,5956,2662,9296,15868
8614,3682,2425,13480,5344
8615,6555,963,10541,9522
8616,1,994,11638,23487
8617,5123,3065,7160,5623
8618,6094,2449,4826,17504
8619,3250,162,5461,22946
8620,2442,349,12237,12865
8621,4001,642,9641,2976
8622,606,2610,8399,12809
8623,1830,439,11162,5757
8624,2013,2743,3497,12273
8625,925,2048,9157,2740
8626,1,1828,7018,4277
8627,5503,219,9335,17802
8628,743,1698,12353,9184
8629,1,3270,32,7421
8630,5313,2140,9574,238
8631,358,1841,11967,8743
8632,1,3269,32,4364
8633,1,1471,7341,2089
8634,1416,1875,9455,3431
8635,705,588,12862,16764
8636,3921,30,11687,9532
8637,1,89,13130,16661
8638,2783,2538,7292,10114
8639,1,2962,12895,20393
8640,3989,2394,9898,19052
8641,3649,1268,9616,20399
8642,3267,2058,3971,14263
8643,5686,2836,8268,16483
8644,4913,2742,11278,5377
8645,3668,1057,9664,7161
8646,3267,3309,8311,14251
8647,4366,158,7563,12202
8648,4543,2662,9276,15867
8649,5127,2727,4562,13369
8650,1410,1737,9011,14835
8651,3079,2558,7226,5730
8652,1,1828,32,19936
8653,6495,3235,3074,3903
8654,5543,1125,10035,49
8655,3781,1825,12248,15875
8656,1444,1674,9317,2053
8657,3254,707,12903,5944
8658,1057,1970,8515,15003
8659,1,3219,9056,1992
8660,1,2604,10735,4754
8661,969,2164,13330,18141
8662,3142,763,9139,16094
8663,30,1873,10905,19574
8664,919,2629,2687,9503
8665,6428,3339,10541,10485
8666,997,2039,13318,19082
8667,6518,328,8478,18010
8668,2609,2933,12622,7462
8669,3672,2273,7490,21594
8670,2680,1873,8917,8351
8671,6185,1643,8444,16317
8672,2465,616,12420,6575
8673,6404,2153,6188,17100
8674,444,3035,9485,8305
8675,4795,2581,7148,22422
8676,1595,2836,7925,13537
8677,4716,2414,8835,13076
8678,2649,3004,32,2500
8679,1,1983,11178,4431
8680,6062,2617,13355,19731
8681,2890,2757,8439,17525
8682,3035,1215,11828,9384
8683,3077,3295,32,13526
8684,4853,971,9263,8731
8685,1,994,9432,22985
8686,2786,217,12293,16374
8687,286,2763,12903,20545
8688,6315,1313,10244,3425
8689,1,331,6003,833
8690,3040,2854,7486,3239
8691,4787,494,8575,11841
8692,1607,2252,9307,4708
8693,5995,982,7057,5486
8694,1,1487,13348,6822
8695,1,531,12895,23680
8696,4099,2742,11072,22246
8697,2423,113,9233,12954
8698,3308,384,8649,5163
8699,3447,2382,13339,14454
8700,1,2186,13541,94
8701,5713,1444,9031,134
8702,3989,627,12374,19038
8703,1,1085,13263,17852
8704,2329,2742,7249,3297
8705,1181,1647,8054,7934
8706,5356,854,12201,14271
8707,1,3045,1772,10313
8708,705,1497,12858,16761
8709,5432,3024,10281,16565
8710,6020,2946,10852,10667
8711,2495,1967,8530,13147
8712,1,2511,11103,22476
8713,2534,2757,8468,15179
8714,3264,3004,9335,8415
8715,1,1855,13496,20944
8716,5508,1444,13278,13977
8717,2889,1690,8391,16092
8718,2850,2498,13541,22396
8719,450,1057,10363,250
8720,4823,3024,9624,22121
8721,5313,2060,10051,238
8722,394,2271,8386,18692
8723,1,1602,12996,11829
8724,5094,1600,10928,22036
8725,3480,879,11058,15386
8726,884,1180,10128,8075
8727,3254,1926,12899,5941
8728,2037,253,2415,8317
8729,1,1297,7112,21481
8730,1944,1671,3074,12048
8731,2695,1298,13190,11416
8732,5692,1036,9907,15681
8733,4049,1563,7057,12129
8734,4582,639,9300,18457
8735,5191,2425,13480,6753
8736,2864,178,6910,410
8737,3367,2617,9049,6403
8738,588,1078,10369,17980
8739,4788,672,12244,20193
8740,1922,1606,9377,13694
8741,1,2732,12884,10054
8742,1,208,6542,22269
8743,229,1444,13257,17605
8744,3877,1889,838,2481
8745,1,77,32,5356
8746,4998,2327,8898,12108
8747,4173,1833,8579,15005
8748,6042,3325,7265,9323
8749,1,65,10136,7440
8750,5261,2058,3870,13898
8751,575,2342,9396,19861
8752,697,2442,9055,4363
8753,4588,1309,9093,21529
8754,4904,206,10243,3499
8755,0,2058,3629,12859
8756,6042,1873,7263,9322
8757,1708,1180,10329,1958
8758,699,332,13145,19111
8759,3077,1312,32,13526
8760,1,3262,1776,9617
8761,3531,1298,9381,6327
8762,350,1125,7558,11512
8763,3647,3004,13234,21472
8764,3620,2501,11065,4047
8765,2687,1444,9056,7587
8766,2628,3004,8134,10885
8767,1908,1312,10887,20514
8768,2062,709,12374,16378
8769,0,1802,13116,20218
8770,6270,2279,9122,1574
8771,1,2316,9251,9684
8772,1,1081,13038,17724
8773,1,2133,11072,6149
8774,1,1158,32,9377
8775,1,973,6542,22269
8776,1,683,12206,14275
8777,3666,1567,12148,8947
8778,2930,1128,7551,5626
8779,0,735,5980,15621
8780,4505,2236,9306,5871
8781,4882,2766,9317,7756
8782,4241,517,12274,11256
8783,1908,1749,10887,20514
8784,1,3274,32,13045
8785,6382,1444,32,21023
8786,436,907,13538,90
8787,5883,741,8019,3576
8788,3761,3033,6231,22261
8789,1468,94,8278,9781
8790,6316,2483,7401,1499
8791,2682,2177,9601,20275
8792,1,2343,13448,9399
8793,1,3030,8853,11796
8794,6277,268,9381,6296
8795,1,994,11645,23490
8796,2362,1444,7085,1796
8797,3840,1215,10553,4374
8798,5621,720,12436,12758
8799,1317,3004,9588,4939
8800,3761,1444,6581,22265
8801,5190,315,7095,18257
8802,500,665,9056,1573
8803,3234,2800,10229,17939
8804,2163,380,319,1426
8805,4187,2892,8075,6392
8806,5803,3004,7523,21562
